legajo;cargo;fechaDesde;fechaHasta;empresa;computaParaAntig;computaParaVacac;fechaPresentacion;fechaAceptacion;
40226;2;20111012;20111022;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;2;20111001;20111011;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;2;20110817;20110930;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;2;20100301;20110816;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;2;20090302;20091215;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;2;20080930;20081019;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;2;20080811;20080926;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;2;20070806;20080725;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;2;20070702;20070706;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;2;20070522;20070619;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;2;20060913;20061215;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;2;20130101;20130813;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20140711;
40226;2;20060810;20060908;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;2;20060713;20060721;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;2;20060627;20060630;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;2;20121016;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;2;20060620;20060623;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;2;20060613;20060615;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;2;20060605;20060608;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;1;20090302;20091215;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;1;20080930;20081019;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;2;20121009;20121015;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;1;20080811;20080926;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;1;20070806;20080725;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;1;20070702;20070706;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;1;20070522;20070619;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;1;20060913;20061215;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40226;2;20140301;20140603;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20140711;
40226;2;20121006;20121008;MUNICIPALIDAD DE AVELLANEDA;S;S;20140711;20121231;
40230;1;20100331;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40230;1;20130101;20140228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40230;1;20090302;20090320;MUNICIPALIDAD AVELLANEDA;S;S;20100510;20121231;
40230;1;20070809;20080228;MUNICIPALIDAD AVELLANEDA;S;S;20100510;20121231;
40230;1;20061216;20070228;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
40230;1;20060607;20061215;MUNICIPALIDAD DE AVELLANEDA DEC.2405/06;S;S; ;20121231;
40242;1;20060701;20071231;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
40242;2;20060701;20071231;MUNICIPALIDAD DE AVELLANEDA;S;S;20121231;20121231;
40242;2;20111217;20171209;MUNICIPALIDAD DE AVELLANEDA;S;S;20121231;20121231;
40243;1;20060828;20061215;MUNICIPALIDAD DE AVELLANEDA DEC. 3771/06;S;S; ;20121231;
40243;1;20060822;20060825;MUNICIPALIDAD DE AVELLANEDA DEC. 3600/06;S;S; ;20121231;
40243;1;20060816;20060818;MUNICIPALIDAD DE AVELLANEDA DEC. 3106/06;S;S; ;20121231;
40243;1;20040301;20041230;DIR.GRAL.CUL.EDUC.PCIA.BS.AS.DEC.4907/06;S;S; ;20121231;
40243;1;20060620;20060622;MUNICIPALIDAD DE AVELLANEDA DEC. 2631/06;S;S; ;20121231;
40245;1;20060626;20060703;MUNICIPALIDAD DE AVELLANEDA DEC. 2817/06;S;S; ;20121231;
40245;1;20060704;20060805;MUNICIPALIDAD DE AVELLANEDA DEC. 3126/06;S;S; ;20121231;
40245;1;20130101;20140221;MUNICIPALIDAD DE AVELLANEDA;S;S;20150401;20150401;
40245;1;20080528;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20150401; ;
40245;1;20061011;20080131;MUNICIPALIDAD DE AVELLANEDA;S;S;20150401;20121231;
40245;1;20150312;20180930;MUNICIPALIDAD DE AVELLANEDA;S;S;20190314;20190314;
40272;1;19960401;19980909;REGISTRO DE LA PERSONAS MINIST.PROV.BS.A;S;S;20121231;20121231;
40274;1;19950516;20060930;DIR.GRAL.CUL.EDUC.PCIA.BS.AS.DEC.2446/07;S;S; ;20121231;
40278;1;20060810;20061215;MUNICIPALIDAD DE AVELLANEDA DEC. 3466/06;S;S; ;20121231;
40278;2;20130101;20140526;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40278;2;20090302;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40278;2;20080303;20090228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40278;2;20070313;20080228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40278;2;20060810;20070228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40278;1;20090302;20100228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40278;1;20080303;20090228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40278;1;20070313;20080228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40278;1;20061216;20070228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40278;2;20170515;20171017;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20171114;
40278;2;20160513;20170501;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20171114;
40278;2;20160511;20160512;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20171114;
40278;2;20170502;20170514;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20171114;
40278;2;20140527;20160510;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20160610;
40279;1;19590420;19770801;MUNICIPALIDAD DE AVELLANEDA DEC.;S;S; ;19951231;
40292;1;20051001;20060906;UNIVER.NAC.DE PLATA DEC.175/07.-;S;S; ;20121231;
40294;1;19730802;19760601;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
40296;2;20061101;20090331;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
40296;2;20090401;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
40296;2;20130101;20151209;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20151216;
40297;1;20060912;20060926;MUNICIPALIDAD DE AVELLANEDA DEC. 4149/06;S;S; ;20121231;
40299;2;20130101;20140228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40299;1;20060901;20061013;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40299;2;20100301;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40299;2;20090903;20091215;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40299;2;20090310;20090902;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40299;2;20080303;20090228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40299;2;20070304;20080229;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40299;2;20060901;20061013;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40299;1;20130101;20140228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40299;1;20100301;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40299;1;20091216;20100228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40299;1;20090310;20091215;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40299;1;20080303;20090228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40299;2;20091216;20100228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40299;1;20070304;20080229;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40310;1;20090302;20100228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40310;1;20080303;20090228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40310;1;20070601;20071123;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40310;1;20071205;20080228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40310;1;20061009;20061013;MUNICIPALIDAD DE AVELLANEDA DEC. 4611/06;S;S; ;20121231;
40310;1;20060927;20061006;MUNICIPALIDAD DE AVELLANEDA DEC. 4305/06;S;S; ;20121231;
40310;1;20061116;20061215;MUNICIPALIDAD DE AVELLANEDA DEC. 5067/06;S;S; ;20121231;
40316;1;20061004;20061215;MUNICIPALIDAD DE AVELLANEDA DEC. 4419/06;S;S; ;20121231;
40316;1;20070816;20070823;MUNICIPALIDAD DE AVELLANEDA DEC. 3453/07;S;S; ;20121231;
40316;1;20071030;20071115;MUNICIPALIDAD DE AVELLANEDA DEC. 4698/07;S;S; ;20121231;
40316;1;20070824;20070913;MUNICIPALIDAD DE AVELLANEDA DEC. 3590/07;S;S; ;20121231;
40316;1;20071216;20080228;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
40316;1;20071119;20071215;MUNICIPALIDAD DE AVELLANEDA DEC. 4754/07;S;S; ;20121231;
40316;2;20090302;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40316;2;20080617;20090228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40316;2;20080303;20080606;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40316;2;20071119;20080228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40316;2;20071030;20071115;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40316;2;20070816;20070913;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40316;1;20081213;20090228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40316;1;20090302;20091215;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40316;2;20130101;20140526;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40316;1;20061216;20070228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40316;2;20061004;20070228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40316;1;20110228;20120226;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40316;1;20101216;20110227;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40316;1;20100301;20101215;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40316;1;20091216;20100228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40316;1;20080303;20080606;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40316;1;20080617;20081212;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40320;2;20110101;20110130;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40320;2;20100201;20101231;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40320;2;20110201;20111231;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40320;2;20120101;20120227;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40320;2;20130101;20130224;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40320;2;20120228;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40320;2;20061010;20061103;MUNICIPALIDAD AVELLANEDA;S;S;20100423;20121231;
40320;2;20071030;20071103;MUNICIPALIDAD AVELLANEDA;S;S;20100423;20121231;
40320;2;20070619;20070621;MUNICIPALIDAD AVELLANEDA;S;S;20100423;20121231;
40320;2;20070703;20070706;MUNICIPALIDAD AVELLANEDA;S;S;20100423;20121231;
40320;1;20080414;20080425;MUNICIPALIDAD AVELLANEDA;S;S;20100413;20121231;
40320;2;20070716;20070721;MUNICIPALIDAD AVELLANEDA;S;S;20100423;20121231;
40320;2;20070808;20070813;MUNICIPALIDAD AVELLANEDA;S;S;20100423;20121231;
40320;2;20061106;20061114;MUNICIPAIDAD AVELLANEDA;S;S;20100423;20121231;
40320;2;20070918;20071012;MUNICIPALIDAD AVELLANEDA;S;S;20100423;20121231;
40320;2;20071105;20071108;MUNICIPALIDAD AVELLANEDA;S;S;20100423;20121231;
40320;2;20070905;20070907;MUNICIPALIDAD AVELLANEDA;S;S;20100423;20121231;
40320;2;20080101;20091215;MUNICIPALIDAD AVELLANEDA;S;S;20100430;20121231;
40320;2;20070814;20070904;MUNICIPALIDAD AVELLANEDA;S;S;20100423;20121231;
40320;2;20071016;20071025;MUNICIPALIDAD AVELLANEDA;S;S;20100423;20121231;
40320;2;20071211;20071214;MUNICIPALIDAD AVELLANEDA;S;S;20100426;20121231;
40320;1;20070918;20071012;MUNICIPALIDAD DE AVELLANEDA DEC. 3876/07;S;S; ;20121231;
40320;1;20071105;20071108;MUNICIPALIDAD DE AVELLANEDA DEC. 4697/07;S;S; ;20121231;
40320;1;20071030;20071103;MUNICIPALIDAD DE AVELLANEDA DEC. 4443/07;S;S; ;20121231;
40320;1;20071016;20071025;MUNICIPALIDAD DE AVELLANEDA DEC. 4387/07;S;S; ;20121231;
40320;1;20061010;20061103;MUNICIPALIDAD DE AVELLANEDA DEC. 4420/06;S;S; ;20121231;
40320;1;20061106;20061114;MUNICIPALIDAD DE AVELLANEDA DEC. 4842/06;S;S; ;20121231;
40320;1;20070619;20070621;MUNICIPALIDAD DE AVELLANEDA DEC. 2629/07;S;S; ;20121231;
40320;1;20070716;20070721;MUNICIPALIDAD DE AVELLANEDA DEC. 2862/07;S;S; ;20121231;
40320;1;20070703;20070706;MUNICIPALIDAD DE AVELLANEDA DEC. 2708/07;S;S; ;20121231;
40320;1;20070808;20070813;MUNICIPALIDAD DE AVELLANEDA DEC. 3281/07;S;S; ;20121231;
40320;1;20070814;20070904;MUNICIPALIDAD DE AVELLANEDA DEC. 3453/07;S;S; ;20121231;
40320;1;20070905;20070907;MUNICIPALIDAD DE AVELLANEDA DEC. 3709/07;S;S; ;20121231;
40320;1;20080501;20081215;MUNICIPALIDAD AVELLANEDA;S;S;20100518;20121231;
40321;1;20061009;20061018;MUNICIPALIDAD DE AVELLANEDA DEC. 4420/06;S;S; ;20121231;
40321;1;20070305;20090301;GOBIERNO CIUDAD BS.AS.;S;S;20110106;20121231;
40321;2;20070305;20090301;GOBIERNO DE LA CIUDAD DE BS. AS.;S;S;20140715;20121231;
40321;2;20130225;20130701;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40321;2;20130101;20130224;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40321;2;20121219;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40321;2;20090302;20121218;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40321;2;20061216;20070228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40321;2;20061101;20061215;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40321;2;20061023;20061026;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40321;2;20061009;20061018;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40321;1;20130101;20130224;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40321;1;20121219;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40321;1;20090302;20121218;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40321;1;20061216;20070228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40321;1;20061023;20061026;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40321;1;20061101;20061215;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40325;1;20110228;20111216;MUNICIPALIDAD AVEELANEDA;S;S;20130528;20130528;
40325;1;20120101;20120228;MUNICIPALIDAD AVELLANEDA REC.ESCOLAR;S;S;20130528;20130528;
40335;2;20130225;20131217;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40335;2;20130101;20130224;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40335;2;20121219;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40335;2;20120228;20121218;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40335;2;20111217;20120227;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40335;2;20131218;20140304;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40335;2;20110228;20111216;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40335;1;20061117;20061215;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40335;2;20101216;20110227;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40335;2;20100329;20101215;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40335;1;20091216;20100228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40335;1;20070301;20091215;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40335;2;20061117;20100328;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40335;1;20061216;20070228;MUNICIPALIDAD DE AVELLANEDA;S;S;20161212;20121231;
40342;1;20130101;20130224;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40342;1;20061218;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40343;1;20061218;20070228;MUNICIPALIDAD AVELLANEDA;S;S;20100726;20121231;
40343;1;20081218;20090228;MUNICIPALIDAD AVELLANEDA;S;S;20100726;20121231;
40343;1;20071218;20080228;MUNICIPALIDAD AVELLANEDA;S;S;20100726;20121231;
40345;1;20061218;20070228;MUNICIPALIDAD AVELLANEDA DTO.5269/06;S;S;20091207;20121231;
40352;1;20061218;20070228;MUNICIPALIDAD AVELLANEDA;S;S;20100107;20121231;
40355;1;20061201;20090901;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
40375;1;20060501;20070131;MUNICIPALIDAD DE AVELLANEDA DEC. 1400/06;S;S; ;20121231;
40376;1;20060501;20070131;MUNICIPALIDAD DE AVELLANEDA DEC. 1400/06;S;S; ;20121231;
40377;1;20060501;20070101;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
40378;1;20060501;20070131;MUNICIPALIDAD DE AVELLANEDA DEC. 1400/06;S;S; ;20121231;
40378;1;20070201;20090930;MUNICIPALIDAD AVELLANEDA PNAL MENSUALIZ;S;S;20121231;20121231;
40378;1;20091001;20120831;MUNCIPALIDAD AVELLANEDA CAT:06 DEL.DOMIN;S;S;20121231;20121231;
40379;1;20060501;20070131;MUNICIPALIDAD DE AVELLANEDA DEC. 1400/06;S;S; ;20121231;
40381;1;20070201;20120531;MUNICIPALIDAD DE AVELLANEDA MENSUA.;S;S;20121231;20121231;
40381;1;20060501;20070131;MUNICIAPLIDAD DE AVELLANEDA JORNALIZ.;S;S;20121231;20121231;
40382;1;20060501;20070131;MUNICIPALIDAD DE AVELLANEDA DEC. 1400/06;S;S; ;20121231;
40383;1;20060501;20070131;MUNICIP.DE AVELLANEDA JORNALIZADO;S;S; ;20121231;
40384;1;20060501;20070131;MUNICIPALIDAD AVELLANEDA;S;S;20111109;20121231;
40385;1;20060501;20070131;MUNICIPALIDAD DE AVELLANEDA DEC. 1400/06;S;S; ;20121231;
40385;2;20060501;20070131;MUNICIPALIDAD AVELLANEDA DEC.1400/06;S;S;20121231;20121231;
40386;1;20060501;20070131;MUNICIPALIDAD DE AVELLANEDA DEC. 1400/06;S;S; ;20121231;
40387;1;20060501;20070131;MUNICIPALIDAD DE AVELLANEDA DEC. 1400/06;S;S; ;20121231;
40389;1;20060501;20070129;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
40390;1;20060601;20070701;MUNICIPALIDAD AVELLANEDA PNAL JORNALIZ.;S;S; ;20121231;
40391;1;20060501;20070131;MUNICIPALIDAD DE AVELLANEDA DEC. 1400/06;S;S; ;20121231;
40392;1;20060501;20070131;MUNICIPALIDAD DE AVELLANEDA DEC. 1400/06;S;S; ;20121231;
40393;1;20060501;20070131;MUNICIPALIDAD DE AVELLANEDA DEC. 1400/06;S;S; ;20121231;
40395;1;20060501;20070131;PNAL.JORNALIZADO MUNIC.DE AVELLANEDA;S;S; ;20121231;
40396;1;20050414;20070131;MUNICP.AVELLANDEA(JORNALIZADO);S;S;20100716;20121231;
40397;1;20060501;20070131;MUNICIPALIDAD DE AVELLANEDA DEC. 1400/06;S;S; ;20121231;
40399;1;20060601;20070131;MUNICIPALIDAD DE AVELLANEDA DEC. 2067/06;S;S; ;20121231;
40401;1;20060501;20070131;MUNICIPALIDAD AVELLAN.PNAL.JORNALIZADO;S;S;20100107;20121231;
40402;1;20060501;20070131;MUNICIPALIDAD DE AVELLANEDA DEC. 1400/06;S;S; ;20121231;
40403;1;20060501;20070131;MUNICIPALIDAD DE AVELLANEDA DEC. 1400/06;S;S; ;20121231;
40404;1;20060501;20070131;MUNICIPALIDAD DE AVELLANEDA DEC. 1400/06;S;S; ;20121231;
40404;2;20060501;20070131;MUNICIPALIDAD AVELLANEDA DEC.1400/JORNA;S;S;20121231;20121231;
40405;1;20060501;20070131;MUNICIPALIDAD DE AVELLANEDA DEC. 1400/06;S;S; ;20121231;
40407;1;20010101;20061231;HOSP.INTERZONAL PTE.PERON DEC.2270/07.-;S;S; ;20121231;
40416;1;19840314;20070228;INST.SUP.PROF.PIO XII DTO.1409/08;S;S; ;20121231;
40417;1;19980413;19980514;DIR.GRA.CULT.EDUC.PCIA.BS.AS.DEC.2447/7;S;S; ;20121231;
40417;1;19980816;20070228;DIR.GRA.CULT.EDUC.PCIA.BS.AS.DEC.2447/7;S;S; ;20121231;
40419;1;20060501;20070201;PERSONAL JORNALIZADO ENT.600;S;S;20120106;20121231;
40421;1;20030318;20070312;UNIVERSIDAD DE BUENOS AIRES;S;S;20090302;20121231;
40425;2;20070301;20091231;MUNICIPALIDAD DE AVELLANEDA;S;S;20101029;20121231;
40428;1;19940408;20070228;DIR.GRAL.CUL.EDUC.PCIA.BS.AS.DEC.1413/08;S;S; ;20121231;
40430;1;19990405;20070215;DIR.GRAL.CUL.EDUC.PCIA.BS.AS.DEC.2276/07;S;S; ;20121231;
40432;1;20100301;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40432;1;20130101;20140228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40432;1;20091216;20100228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40432;1;20070305;20071214;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40432;1;20090302;20091215;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40432;1;20081213;20090228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40432;1;20080303;20081212;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40432;1;20071215;20080228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40433;2;20130613;20130702;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40433;2;20130604;20130612;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40433;2;20130427;20130603;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40433;2;20130423;20130426;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40433;2;20130703;20131009;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40433;2;20130101;20130422;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40433;1;20070305;20080228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40433;2;20120916;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40433;2;20120907;20120915;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40433;2;20070305;20080228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40433;2;20131218;20140519;MUNICIPALIDAD DE AVELLANEDA;S;S;20140822;20140822;
40433;2;20140520;20140627;MUNICIPALIDAD DE AVELLANEDA;S;S;20140822;20140822;
40433;2;20140628;20140703;MUNICIPALIDAD DE AVELLANEDA;S;S;20140822;20140822;
40433;2;20131010;20131217;MUNICIPALIDAD DE AVELLANEDA;S;S;20140822;20140822;
40433;1;20080303;20090228;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
40433;2;20090302;20120226;MUNICIPALIDAD DE AVELLANEDA;S;S;20130710;20121231;
40433;2;20120227;20120906;MUNICIPALIDAD DE AVELLANEDA;S;S;20130710;20121231;
40433;2;20080303;20090228;MUNICIPALIDAD DE AVELLANEDA;S;S;20130710;20121231;
40433;1;20090302;20120226;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
40434;1;20080401;20081214;MUNICIPALIDAD AVELLANEDA;S;S;20100923;20121231;
40434;1;20090101;20090228;RECESO ESCOLAR;S;S;20100923;20121231;
40434;1;20070301;20071214;MUNICIPALIDAD AVELLANEDA;S;S;20100923;20121231;
40436;1;20110601;20120229;MUNICIPALIDAD AVELLANEDA PNAL DOCENTE;S;S;20130619;20130619;
40436;1;20120509;20120609;GOB. PROV. BS.AS.-DIR.GRAL.CULT. Y EDUC.;S;S;20130731;20121231;
40436;1;20060814;20060815;GOB. PROV. BS.AS.-DIR.GRAL.CULT. Y EDUC.;S;S;20130731;20121231;
40436;1;20120502;20120508;MUNICIPALIDAD AVELLANEDA PNAL DOCENTE;S;S;20130619;20130619;
40436;1;20120301;20120501;GOB. PROV. BS.AS.-DIR.GRAL.CULT. Y EDUC.;S;S;20130731;20121231;
40436;1;20120610;20120710;MUNICIPALIDAD AVELLANEDA PNAL DOCENTE;S;S;20130619;20130619;
40436;1;20070301;20071214;MUNICIPALIDAD AVELLANEDA PNAL DOCENTE;S;S;20130619;20130619;
40436;1;20071215;20110530;GOB. PROV. BS.AS.-DIR.GRAL.CULT. Y EDUC.;S;S;20130731;20121231;
40436;1;20120711;20121218;MUNICIPALIDAD AVELLANEDA PNAL DOCENTE;S;S;20130619;20130619;
40436;1;20121219;20130224;GOB. PROV. BS.AS.-DIR.GRAL.CULT. Y EDUC.;S;S;20130731;20130731;
40436;1;20131218;20140228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40436;1;20130225;20131217;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20140715;
40437;1;20090302;20091215;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40437;1;20091216;20100228;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
40437;1;20080303;20081010;MUNICIPALIDAD DE AVELLANEDA;S;S;20140715;20121231;
